gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
RCL1	-0.240334877639746	0.033128575965755	0.468167698725781	10	DOWN
RCN1	-0.412257331363094	0.000486378731136745	0.0422712280832354	10	DOWN
RCN1P2	-0.0023580218916405	1	1	2	UP
RCN2	-0.227950757432608	0.0155792024208478	0.29731576913465	10	DOWN
RCN3	0.0209670052980398	0.340170740001591	1	10	UP
RCOR1	0.156510041800288	0.0798472671734932	0.833861985669245	10	UP
RCOR2	-0.129565403603544	0.387882204156541	1	8	DOWN
RCOR3	-0.0657661983430655	0.198414796954195	1	10	UP
RCSD domain containing 1	0.0904082499999993	1	1	1	UP
RCSD1	0.725595098889872	0.00172994692432322	0.0847538046468132	8	UP
RCVRN	0.347867365855427	0.647982837253441	1	6	UP
RD RNA binding protein	0.039070250000001	1	1	1	UP
RD3	0.279051476511734	1	1	6	UP
RD3L	-0.172201	1	1	1	DOWN
RDBP	-0.101917936666353	1	1	2	UP
RDH10	0.00471247423376416	0.00892991438032436	0.212167464309272	9	UP
RDH11	-0.281033382314265	0.000479050197518303	0.0419253461098666	10	DOWN
RDH12	0.294473247944556	1	1	6	UP
RDH13	-0.127712696395834	0.0400042724220401	0.529616982643809	8	DOWN
RDH14	-0.0050692198393821	0.640917392841726	1	7	UP
RDH16	0.440829998127636	0.204651641267601	1	7	UP
RDH5	0.0045679992040098	1	1	7	UP
RDH8	0.341876340455563	0.73329218801298	1	7	UP
RDM1	0.157313345978073	0.173559230671303	1	8	UP
RDX	-0.205023313033854	0.0568071096703119	0.666017476497164	10	DOWN
RE1-silencing transcription factor	0.0722143750000006	1	1	1	UP
REC114	-0.0400757039921339	1	1	4	UP
REC8	0.39865319802264	0.00661428776471308	0.176673946107938	10	UP
REC8 homolog (yeast)	0.0807175499999993	1	1	1	UP
RECK	-0.360321870273407	0.24603954930397	1	9	UP
RECQL	-0.270092003192632	6.94516057749715e-06	0.00727676754028187	10	DOWN
RECQL4	0.349581984521895	0.30308316778818	1	10	UP
RECQL5	-0.0600115932901669	0.11046661462599	1	10	DOWN
REELD1	1.04163691749976	1	1	1	UP
REEP1	-0.529244412914444	0.0428202227255122	0.554440407285331	8	DOWN
REEP2	-0.136853976287105	1	1	9	UP
REEP3	-0.379532560944094	0.000686472078031325	0.0505110364834325	10	DOWN
REEP4	0.222457287156657	0.0105169886792469	0.234520020338483	10	UP
REEP5	-0.0575888846979686	0.215323387816798	1	10	DOWN
REEP6	-0.561908894348859	0.000801342269680347	0.0545896075471804	10	DOWN
REG1A	-0.44283388763922	0.588986695127108	1	6	UP
REG1B	-0.0940223109089233	1	1	6	UP
REG1P	-0.0314324004488333	1	1	6	UP
REG3A	0.037746565520092	1	1	6	UP
REG3G	-0.308572653600936	1	1	6	UP
REG4	0.00186669186924731	1	1	7	UP
REL	0.362318031769374	0.00646355498202555	0.174401108129445	10	UP
RELA	0.217555192178087	0.000101482356233977	0.0214418153674848	10	UP
RELA-DT	0.543724165677705	0.410597843898116	1	2	UP
RELB	0.335220416603514	0.00263694683850289	0.106459811002215	9	UP
RELCH	-0.291765886304164	0.96378142426976	1	3	DOWN
RELL1	-0.573421021299984	0.0166993556607475	0.310256010889862	10	UP
RELL2	0.0846287507248467	0.0439359283349362	0.563486471039724	9	UP
RELN	-0.0649762266920086	1	1	6	UP
RELT	0.550686677625241	0.000242063531070542	0.0308782363830071	10	UP
RELT tumor necrosis factor receptor	0.195508749999999	1	1	1	UP
RELT-like 1	-0.51013905	1	1	1	DOWN
RELT-like 2	0.334380624999999	1	1	1	UP
REM1	-0.0623122195390359	1	1	6	UP
REM2	0.873807301378307	0.0307045909757718	0.447514600840059	7	UP
REM2 and RAB-like small GTPase 1	0.627980899999999	1	1	1	UP
REN	-0.305559344544682	0.270511387717909	1	7	DOWN
RENBP	0.616569744062814	0.24088518128197	1	7	UP
REP15	-0.45614830981618	1	1	6	UP
REPIN1	0.202305228173292	0.0653169080230685	0.731291149972365	9	UP
REPS1	-0.272226700128644	0.0721205294905737	0.779803225116828	10	DOWN
REPS2	0.0887950616366545	0.0305048112907983	0.44565061113953	9	UP
RER1	0.0378239090274125	0.0380089972157126	0.512876710117334	10	DOWN
RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)	0.34566275	1	1	1	UP
RERE	0.0811883306356278	0.00758682481507293	0.192556771747962	10	DOWN
RERE-AS1	0.0892026424978012	1	1	1	UP
REREP3	0.310534920833333	1	1	2	UP
RERG	-0.0253125265372531	0.681079594542554	1	7	UP
RERG-AS1	-0.060984333333334	1	1	1	DOWN
RERG-IT1	0.0214826666666665	1	1	1	UP
RERG/RAS-like	0.14414145	1	1	1	UP
RERGL	0.0462371824615569	0.575418481497667	1	6	UP
RESF1	-0.0964088826502813	1	1	3	UP
RESP18	0.100509689375	1	1	4	UP
REST	-0.182232668205858	0.182017784117782	1	10	UP
REST corepressor 1	0.39469455	1	1	1	UP
REST corepressor 2	0.4954169	1	1	1	UP
REST corepressor 3	0.3035436	1	1	1	UP
RET	-0.22330711459375	0.898020718595408	1	8	DOWN
RETN	0.695138677885127	0.626152378889642	1	7	UP
RETNLB	0.16760129779674	1	1	6	UP
RETREG1	2.42226505102985	0.488566074560457	1	3	UP
RETREG2	0.197101966685228	1	1	3	UP
RETREG3	-0.180686652757779	1	1	3	UP
RETSAT	-0.113721250529049	0.0014371121737543	0.0754458536383783	10	DOWN
REV1	0.0537155384674815	0.00701796817021677	0.183761581197615	10	UP
REV1 homolog (S. cerevisiae)	0.320069375	1	1	1	UP
REV3-like, catalytic subunit of DNA polymerase zeta (yeast)	-0.721759725	1	1	1	DOWN
REV3L	-0.2134265243816	0.0790171423482086	0.82855369488662	10	DOWN
REV3L-IT1	0.190246333333334	1	1	1	UP
REX1, RNA exonuclease 1 homolog (S. cerevisiae)	0.221498499999999	1	1	1	UP
REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 1	-0.808781000000001	1	1	1	DOWN
REX1BD	0.386313134974088	1	1	3	UP
REX2, RNA exonuclease 2 homolog (S. cerevisiae)	-0.0813020000000018	1	1	1	DOWN
REX4, RNA exonuclease 4 homolog (S. cerevisiae)	0.505371599999999	1	1	1	UP
REXO1	-0.0292629663835279	0.0881664568978106	0.888954015807554	10	UP
REXO1L1	0.411896374999999	1	1	2	UP
REXO1L1P	0.0408111189160649	1	1	4	UP
REXO1L2P	0.0177416677555552	1	1	3	UP
REXO2	0.154629237084424	0.0597793346348572	0.688814235360444	10	DOWN
REXO4	0.0432464422293792	1	1	9	UP
REXO5	0.0865021267349684	0.358602729443643	1	4	UP
RFC1	-0.126165672603039	0.00437531046283201	0.139511078152625	10	DOWN
RFC2	0.161397455465067	0.0292789575544451	0.43509022222836	10	UP
RFC3	-0.445516576883945	7.50571429679929e-05	0.0183140810459685	10	DOWN
RFC4	0.0850325351089521	0.426155626375795	1	10	UP
RFC5	0.115829876246431	0.0876778066939387	0.886189135864416	9	DOWN
RFESD	-0.269423904916429	0.112695507231438	1	8	DOWN
RFFL	0.384483451559056	0.000815490544072294	0.0547616383790396	9	UP
RFK	-0.209710428120047	0.00337790563054689	0.122159649905874	10	DOWN
RFLNA	0.728722579836498	1	1	2	UP
RFLNB	0.552088869034772	0.0313820472659473	0.454094167198668	5	UP
RFNG	0.088143546764353	0.0439194577887352	0.563486471039724	10	DOWN
RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	0.347411625	1	1	1	UP
RFPL1	0.122890663987717	0.830610959926566	1	7	UP
RFPL1-AS1	-0.644784250000001	1	1	1	DOWN
RFPL1S	-0.453312713457837	1	1	4	UP
RFPL2	0.0835797011148687	1	1	6	UP
RFPL3	0.209843934224165	1	1	6	UP
RFPL3-AS1	-0.644680525000001	1	1	1	DOWN
RFPL3S	-0.122127701328706	1	1	4	UP
RFPL4A	0.27032463005675	0.534440413076495	1	5	UP
RFPL4AL1	-0.083399666666668	1	1	1	DOWN
RFPL4B	0.0158809013749997	1	1	4	UP
RFT1	0.0919411864388683	0.0542685802630887	0.646754195093107	10	UP
RFT1 homolog (S. cerevisiae)	-0.109553174999999	1	1	1	DOWN
RFTN1	0.546541685675858	0.0108734561369036	0.238817951586731	9	UP
RFTN1P1	-0.040522184183333	1	1	2	DOWN
RFTN2	0.273335162971747	0.407765232836144	1	9	UP
RFWD2	0.0987697756610229	1	1	7	UP
RFWD3	0.096646479747627	0.0410187007819253	0.537861431275807	10	UP
RFX1	0.304184393476514	0.0439409920207151	0.563486471039724	9	UP
RFX2	0.720176933860251	4.45115235128415e-05	0.0149828607878746	10	UP
RFX3	0.242089488370623	0.0110893459312789	0.241068510762079	9	UP
RFX3-AS1	-0.929727762121178	1	1	1	DOWN
RFX4	0.287702276108648	0.381638711357542	1	6	UP
RFX5	-0.127179723532476	0.00292645186628087	0.112926445586108	10	DOWN
RFX6	-0.119599492326669	1	1	6	UP
RFX7	0.0748718644148146	0.111484767701573	1	10	UP
RFX8	0.29204248244378	1	1	5	UP
RFXANK	-0.00102217596914987	0.329142928594757	1	10	UP
RFXAP	-0.00477708954781025	0.601967132351962	1	10	UP
RG9MTD1	-0.358190086610717	1	1	2	DOWN
RG9MTD2	-0.379517054638596	1	1	2	DOWN
RG9MTD3	-0.243585800000001	1	1	1	DOWN
RGAG1	-0.367610645712831	0.607819045132458	1	7	UP
RGAG4	-0.00317281984005731	0.361680568970745	1	6	UP
RGCC	0.446398181113999	0.0350010635791234	0.485770358143842	8	UP
RGD motif, leucine rich repeats, tropomodulin domain and proline-rich containing	0.527724749999999	1	1	1	UP
RGL1	-0.320600566278811	0.315871649126446	1	10	DOWN
RGL2	0.0668438651144789	0.274681292720729	1	9	DOWN
RGL3	0.225775606286036	1	1	9	UP
RGL4	0.903385753263559	0.0019836741244362	0.0909775080868117	8	UP
RGM domain family, member A	0.1813224	1	1	1	UP
RGM domain family, member B	0.5391379	1	1	1	UP
RGMA	0.553871570191017	0.00495828737721584	0.149292764587896	6	UP
RGMB	-0.1163949129797	0.477404485273873	1	8	UP
RGMB-AS1	0.253097280032766	1	1	4	UP
RGN	-0.201159758903611	0.363069164164811	1	8	DOWN
RGNEF	-0.590155752482758	1	1	2	UP
RGP1	-0.146314035861216	0.0389366867708185	0.520859580809421	10	DOWN
RGP1 retrograde golgi transport homolog (S. cerevisiae)	0.801096999999998	1	1	1	UP
RGPD1	0.221626296732227	0.713301558810162	1	7	DOWN
RGPD2	-0.0485605826368661	1	1	1	DOWN
RGPD3	-0.190547926686084	1	1	4	UP
RGPD4	-0.163180000000001	1	1	1	DOWN
RGPD4-AS1	0.604922513418793	1	1	2	UP
RGPD5	0.45830277894303	0.56026285818958	1	4	UP
RGPD6	-0.381824314400127	1	1	3	UP
RGPD8	0.0727580379790632	1	1	3	UP
RGR	-0.0832258741559736	1	1	6	UP
RGS1	0.625929027719799	0.0872930196149146	0.883380183533329	8	UP
RGS10	0.525299521506229	0.00531261410195868	0.155225987056051	9	UP
RGS11	0.1419269410345	1	1	6	UP
RGS12	0.271724764174368	0.0202005729229216	0.3485781998924	10	UP
RGS13	0.268725551913341	1	1	6	UP
RGS14	0.387234553880562	0.0505279255773585	0.616900112210684	9	UP
RGS16	0.402499564533438	0.6922476588678	1	7	UP
RGS17	-0.103413423929189	0.590666874260109	1	9	DOWN
RGS18	0.427468294369462	0.0457906015651953	0.579590504097839	9	UP
RGS19	0.418399794161587	0.0667761841852806	0.740199723073018	10	UP
RGS2	0.168122290547507	0.021528035423252	0.361914249748184	11	UP
RGS20	0.144541937116891	0.0946413927155854	0.928441672703731	8	UP
RGS21	0.0157748387083333	0.692542959551281	1	4	DOWN
RGS22	-0.19739036482437	1	1	6	UP
RGS3	0.189055462727653	0.0361852206397796	0.497471551172279	10	UP
RGS4	0.222583875550106	0.0917845090627627	0.910137247291244	10	UP
RGS5	-0.367106760614326	0.371513443267591	1	8	DOWN
RGS6	-0.137360362339034	1	1	6	UP
RGS7	-0.694677399951329	0.0140198263013104	0.279232899211374	8	DOWN
RGS7BP	-0.41147710596445	1	1	6	UP
RGS8	-0.54494631253595	0.906616027673779	1	7	DOWN
RGS9	0.193351617802605	0.127717595328818	1	8	UP
RGS9BP	-0.364903901048187	0.000160145351737603	0.0258041405911987	10	DOWN
RGSL1	0.0151263932617952	1	1	6	UP
RHAG	-0.192231089177223	1	1	6	UP
RHBDD1	-0.116808915893364	0.15176519975411	1	10	DOWN
RHBDD2	-0.195011429823648	0.0436914462601101	0.561562210819688	10	DOWN
RHBDD3	0.00371871617170419	0.525657209300952	1	10	DOWN
RHBDF1	0.0408133611938765	0.00420668922033098	0.136772557299135	10	UP
RHBDF2	0.322106353448954	0.00372838770297512	0.128108434745644	10	UP
RHBDL1	0.0726393340402857	1	1	8	UP
RHBDL2	-0.073012071154772	1	1	9	UP
RHBDL3	0.0871292501551953	1	1	8	UP
RHBG	0.0617958891235608	1	1	7	UP
RHCE	-0.444361180965844	0.0964716430431036	0.941801250128147	8	DOWN
RHCG	0.102121265257879	0.720213906556407	1	6	DOWN
RHD	-0.0685582863531907	0.158393851492136	1	8	UP
RHEB	-0.33388494885281	0.00182936197285292	0.0871304994469607	10	DOWN
RHEBL1	0.117942973635456	0.751341665846854	1	9	UP
RHEBP1	0.144983641008753	1	1	1	UP
RHEBP2	0.263217916182796	1	1	2	UP
RHNO1	-0.126885296180322	0.0944428916492032	0.926983336823357	8	UP
RHO	0.158655774048465	0.986488090955777	1	6	UP
RHOA	0.420405841622204	0.495675087996483	1	10	DOWN
RHOA-IT1	0.114854666666665	1	1	1	UP
RHOB	0.28111277723649	0.0183774707237121	0.329183733960257	10	UP
RHOBTB1	-0.304713747616617	0.017073669129512	0.314497461308766	10	DOWN
RHOBTB2	-0.0834200275501929	0.346908550341174	1	10	DOWN
RHOBTB3	0.0359534822988543	0.0500724647195024	0.614364283437866	10	DOWN
RHOC	0.115204405939956	0.0595978551691622	0.687468513883389	10	DOWN
RHOD	-0.224524095468719	0.415797320523085	1	9	UP
RHOF	0.256046164003863	0.000807343340607838	0.054731844743199	10	UP
RHOG	0.547437122523798	0.00493995705709739	0.149140992482741	10	UP
RHOH	1.65141871996305	0.0244165844764192	0.389106623650563	8	UP
RHOJ	0.120148051459938	0.418661747334771	1	8	UP
RHOQ	0.192944010131249	0.367834172947446	1	10	UP
RHOQP2	0.143261387905082	1	1	4	UP
RHOQP3	0.240300378870866	1	1	1	UP
RHOT1	-0.387800450258485	0.000430969288413773	0.0400236409745535	10	DOWN
RHOT2	0.112735698217028	0.363920520091239	1	10	UP
RHOU	-0.496965800133434	7.18866005211504e-06	0.00742728362884497	10	DOWN
RHOV	0.250371698894844	0.420368814334411	1	8	UP
RHOXF1	0.276620700140807	0.288408840700743	1	6	UP
RHOXF1P1	0.338210641407565	1	1	1	UP
RHOXF2	0.436581126397804	1	1	3	UP
RHOXF2B	0.0649894301888883	1	1	3	UP
RHPN1	0.165248396260896	0.532767447643157	1	9	UP
RHPN1-AS1	-0.253463841288285	1	1	6	UP
RHPN2	-0.269188291502987	0.258834006390033	1	10	DOWN
RIB43A domain with coiled-coils 1	0.712815975	1	1	1	UP
RIB43A domain with coiled-coils 2	-0.0238128499999996	1	1	1	DOWN
RIBC1	-0.32786657408933	0.278335633484266	1	8	UP
RIBC2	0.336691584800862	1	1	7	UP
RIC1	0.310525934726161	1	1	3	UP
RIC3	0.112655661794361	0.45896671218119	1	7	UP
RIC8A	0.00026341707635141	1	1	8	UP
RIC8B	-0.18389657860097	0.0146957340883855	0.28670748985969	10	DOWN
RICTOR	0.117703910987948	0.10832875677632	1	10	UP
RIDA	-0.694069502535751	1	1	3	UP
RIF1	-0.179354441126796	0.418665137956547	1	8	DOWN
RIIAD1	-0.199442635060019	1	1	6	UP
RILP	0.148900567433683	1	1	7	UP
RILPL1	-0.00908172536399891	0.540955027639198	1	9	UP
RILPL2	0.696876142394603	0.0215608981435032	0.362302962027378	10	UP
RIMBP2	-0.172669624110225	1	1	6	UP
RIMBP3	0.433741079508663	0.663311831390389	1	7	UP
RIMBP3B	-0.287219844736055	1	1	1	DOWN
RIMBP3C	0.180551319636855	1	1	4	UP
RIMKLA	-0.229628740031371	0.119755944503731	1	8	DOWN
RIMKLB	-0.203407494301589	0.037119659826168	0.505339259868472	10	DOWN
RIMKLBP1	-0.00504877513333323	1	1	3	UP
RIMOC1	-2.34140822414738	0.152133037530173	1	1	DOWN
RIMS binding protein 2	0.7324847	1	1	1	UP
RIMS binding protein 3	-0.487058	1	1	1	DOWN
RIMS1	0.198395272940375	1	1	7	UP
RIMS2	-0.227456937744223	0.0461503463832076	0.58244908970311	8	DOWN
RIMS3	-0.150502872586082	1	1	9	UP
RIMS4	0.144169325191027	0.352444974599226	1	8	UP
RIN1	0.251852284336738	0.112367406297238	1	9	UP
RIN2	-0.332778957530559	0.0316839370770028	0.455540796126447	10	DOWN
RIN3	0.791148469839058	0.000625722274037727	0.048329260003685	9	UP
RING finger protein C14orf164-like	-0.488830100000001	1	1	1	DOWN
RING1	-0.0969799522455715	0.219241999056112	1	10	DOWN
RING1 and YY1 binding protein	0.19954425	1	1	1	UP
RINL	0.17817547135701	1	1	6	UP
RINT1	-0.186867542600827	0.000716812330055354	0.0514620667760844	11	DOWN
RIO kinase 1 (yeast)	0.0351221499999991	1	1	1	UP
RIO kinase 2 (yeast)	-0.829315	1	1	1	DOWN
RIO kinase 3 (yeast)	-0.872607400000001	0.490200740400474	1	1	DOWN
RIOK1	-0.106324202930526	0.00245497517712799	0.102471711857082	10	DOWN
RIOK2	-0.0227529807887851	0.581776988307324	1	10	UP
RIOK3	0.0521426190813311	0.0669146372373831	0.741182231103176	10	DOWN
RIOX1	-1.61433653347605	1	1	4	UP
RIOX2	-0.250857350552207	1	1	3	DOWN
RIPK1	0.409039740664496	0.00242357706021992	0.101629029035941	10	UP
RIPK2	0.361790871285995	0.00229081797748913	0.0988474044815813	11	UP
RIPK3	0.971029080032585	9.8447987010831e-05	0.0209843717872084	8	UP
RIPK4	0.401434192388776	0.252411712402679	1	8	UP
RIPOR1	0.248063605326092	1	1	3	UP
RIPOR2	0.771326837719624	0.594236650446	1	3	UP
RIPOR3	-0.192616629259371	1	1	2	UP
RIPPLY1	-0.130993790412731	1	1	6	UP
RIPPLY2	0.144976066381828	1	1	6	UP
RIPPLY3	-0.238841395657064	1	1	5	UP
RIT1	0.129113862298689	0.0099407840504777	0.226717285142154	9	UP
RIT2	0.421772729264361	1	1	6	UP
RITA1	0.30673300170754	1	1	7	UP
RLBP1	0.11533871528766	0.423713031461488	1	6	UP
RLF	-0.252105107673916	0.0639521525163274	0.720261969341431	11	DOWN
RLIM	-0.0770944324681308	0.310048932910573	1	10	DOWN
RLN1	-0.240356743763325	1	1	6	UP
RLN2	-0.127750894159293	1	1	7	UP
RLN3	0.268254468156494	1	1	6	UP
RLTPR	-0.0117234166789312	1	1	6	UP
RMC1	0.837102678111989	1	1	3	UP
RMDN1	-0.309966938462745	0.152537142640134	1	8	DOWN
RMDN2	-0.28603505969063	0.170134227749544	1	8	DOWN
RMDN2-AS1	-0.866194160125793	1	1	2	UP
RMDN3	-0.109097375861947	0.610506616094086	1	8	DOWN
RMI1	-0.154474937013898	0.314031329375466	1	9	DOWN
RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)	-0.0746822000000006	1	1	1	DOWN
RMI2	-0.0091424771029965	0.441252525559108	1	8	DOWN
RMI2, RecQ mediated genome instability 2, homolog (S. cerevisiae)	0.35446405	1	1	1	UP
RMND1	-0.186750595619707	0.261951713280028	1	10	DOWN
RMND5A	0.241978528235278	0.481270142571288	1	10	UP
RMND5B	-0.0382905774795932	0.690234632185909	1	10	UP
RMRP	-0.0037471506643084	0.620923236456315	1	6	UP
RMRPP5	0.0705545554333333	1	1	2	UP
RMST	-0.456009360237731	1	1	4	UP
RN18S1	0.130026124999999	1	1	1	UP
RN28S1	0.590983249999998	1	1	1	UP
RN5-8S1	0.905940499999996	1	1	1	UP
RN7SK	0.0591342599549375	1	1	5	UP
RN7SKP1	-0.0602459234111116	1	1	3	DOWN
RN7SKP10	-0.138489416677778	0.14002793887853	1	3	DOWN
RN7SKP100	0.0535935276499989	1	1	2	UP
RN7SKP101	0.000612542233333201	1	1	2	UP
RN7SKP102	-0.0310780770000001	1	1	2	UP
RN7SKP103	0.0127062355	1	1	2	UP
RN7SKP104	-0.0327898780000003	1	1	2	DOWN
RN7SKP105	0.0334990264500001	1	1	2	UP
RN7SKP106	-0.0439274428666665	1	1	2	DOWN
RN7SKP107	-0.013692421333333	1	1	2	UP
RN7SKP108	-0.100793632833333	1	1	2	UP
RN7SKP109	0.0115034003166666	1	1	2	UP
RN7SKP11	-0.0229481632833333	1	1	2	DOWN
RN7SKP110	-0.0230750184333338	1	1	2	UP
RN7SKP111	-0.0888245747999997	1	1	2	DOWN
RN7SKP112	-0.0862696967666668	1	1	2	DOWN
RN7SKP113	0.0828994634166668	0.256645024573281	1	2	UP
RN7SKP114	-0.0200799548833333	1	1	2	UP
RN7SKP115	-0.017215786266667	1	1	2	DOWN
RN7SKP117	-0.0540145955333337	1	1	2	DOWN
RN7SKP118	0.0345835559500003	1	1	2	UP
RN7SKP119	-0.0152605918500005	1	1	2	UP
RN7SKP120	-0.0491849409833332	1	1	2	DOWN
RN7SKP121	-0.0227175548166669	1	1	2	DOWN
RN7SKP122	0.0316501910833332	1	1	2	UP
RN7SKP123	0.0612670048833335	1	1	2	UP
RN7SKP124	-0.0812245748000008	1	1	2	DOWN
RN7SKP125	-0.0300112841666669	1	1	2	DOWN
RN7SKP126	-0.0369227219333335	1	1	2	UP
RN7SKP127	0.0221838611166666	1	1	2	UP
RN7SKP128	0.0186968119833336	1	1	2	UP
RN7SKP129	0.0783927646333332	0.942922768681483	1	2	UP
RN7SKP130	0.0054674990500001	1	1	2	UP
RN7SKP132	0.0540888342000002	1	1	2	UP
RN7SKP133	0.01156383875	1	1	2	UP
RN7SKP134	-0.0172598659666672	1	1	2	UP
RN7SKP135	-0.035176913516667	1	1	2	UP
RN7SKP136	0.0245788128833336	1	1	2	UP
RN7SKP137	0.024250808083333	1	1	2	UP
RN7SKP139	0.0610263041999997	1	1	2	UP
RN7SKP140	-0.1424086874	1	1	2	DOWN
RN7SKP142	-0.0071760418833335	1	1	2	UP
RN7SKP143	0.0134056915833335	1	1	2	UP
RN7SKP144	0.0295777979833333	1	1	2	UP
RN7SKP145	0.00975889623333301	1	1	2	UP
RN7SKP146	-0.0155702313499996	1	1	2	UP
RN7SKP147	0.0747560484333331	1	1	2	UP
RN7SKP148	-0.000859319983333297	1	1	2	UP
RN7SKP149	0.0390917245	1	1	2	UP
RN7SKP15	-0.0631891881833337	1	1	2	DOWN
RN7SKP150	-0.320189189159484	1	1	4	UP
RN7SKP151	0.0081759131999997	1	1	2	UP
RN7SKP152	-0.0180071842999994	1	1	2	UP
RN7SKP153	-0.0180809849999995	1	1	2	UP
RN7SKP154	0.03603880185	1	1	2	UP
RN7SKP156	-0.0473715914166663	1	1	2	DOWN
RN7SKP158	-0.0560928879500002	1	1	2	UP
RN7SKP159	0.0339369746499999	1	1	2	UP
RN7SKP16	0.0272241279333336	1	1	2	UP
RN7SKP160	0.0024097834333334	1	1	2	UP
RN7SKP161	0.0140020082333331	1	1	2	UP
RN7SKP162	-0.0540539471666665	1	1	2	DOWN
RN7SKP163	0.00640440038333295	1	1	2	UP
RN7SKP164	-0.124574716016666	0.387882204156541	1	2	DOWN
RN7SKP165	0.0550185400666669	1	1	2	UP
RN7SKP166	-0.0701075223000003	1	1	2	DOWN
RN7SKP167	-0.0505966013000001	1	1	2	UP
RN7SKP168	-0.0719745500166666	1	1	2	DOWN
RN7SKP169	-0.0246514464000002	1	1	2	UP
RN7SKP17	-0.031023898333333	1	1	2	UP
RN7SKP170	0.0059003934333331	1	1	2	UP
RN7SKP171	-0.0103843726833333	1	1	2	UP
RN7SKP172	0.00603315218333255	1	1	2	UP
RN7SKP173	-0.0138553834333334	1	1	2	UP
RN7SKP174	0.0260828956499998	1	1	2	UP
RN7SKP177	0.0418910753166667	1	1	2	UP
RN7SKP178	0.0554204439833337	1	1	2	UP
RN7SKP18	-0.0947958777166665	1	1	2	DOWN
RN7SKP180	0.0536208504333332	0.377059393356055	1	2	UP
RN7SKP181	-0.0726684779666663	1	1	2	UP
RN7SKP182	0.0832008141999998	0.813235641041608	1	2	UP
RN7SKP183	0.10018318415	1	1	2	UP
RN7SKP184	0.0754543446	1	1	2	UP
RN7SKP185	-0.0125979921166671	1	1	2	UP
RN7SKP186	0.0122107586000001	1	1	2	UP
RN7SKP187	0.0229844732166669	1	1	2	UP
RN7SKP188	0.000391219600000096	1	1	2	UP
RN7SKP189	-0.0711555924999995	1	1	2	DOWN
RN7SKP19	0.0405358193333339	1	1	2	UP
RN7SKP191	0.0602271989333336	1	1	2	UP
RN7SKP192	-0.0360102221166669	1	1	2	DOWN
RN7SKP193	0.0435544292500005	0.293808054755771	1	2	UP
RN7SKP194	-0.0114652715000003	1	1	2	UP
RN7SKP195	0.0230992860833329	1	1	2	UP
RN7SKP198	-0.0217424664000002	1	1	2	UP
RN7SKP199	0.0053401311	1	1	2	UP
RN7SKP2	0.197200333333333	1	1	1	UP
RN7SKP20	0.0365854385000001	1	1	2	UP
RN7SKP200	-0.00433110005000015	1	1	2	UP
RN7SKP202	-0.0549741290166667	1	1	2	DOWN
RN7SKP203	-0.0106013302666665	1	1	2	UP
RN7SKP204	0.00933458689999985	1	1	2	UP
RN7SKP205	-0.0161613790666672	1	1	2	UP
RN7SKP206	0.0236681863833332	1	1	2	UP
RN7SKP207	-0.0356815684666664	1	1	2	DOWN
RN7SKP208	0.0629065519000007	1	1	2	UP
RN7SKP209	-0.0519094589333334	1	1	2	DOWN
RN7SKP21	-0.0555060306333335	1	1	2	DOWN
RN7SKP210	-0.0243322558000001	1	1	2	DOWN
RN7SKP211	-0.0541350202166665	1	1	2	DOWN
RN7SKP212	-0.0138374721833333	1	1	2	DOWN
RN7SKP213	0.0447179599333334	1	1	2	UP
RN7SKP214	-0.0363955959833334	1	1	2	UP
RN7SKP216	0.0330170573166666	1	1	2	UP
RN7SKP217	-0.02154536085	1	1	2	UP
RN7SKP218	-0.00773452741666632	1	1	2	DOWN
